Time,E (MeV),Flux (pfu)
2022-07-27 00:10,50.0,0.33736124634742704
2022-07-27 00:10,60.0,0.333361238241195
2022-07-27 00:10,100.0,0.33036124706268305
2022-07-27 00:10,500.0,0.30936124920845004
2022-07-27 00:15,5.0,0.38969191908836304
2022-07-27 00:15,10.0,0.36869192123413
2022-07-27 00:15,30.0,0.326691925525665
2022-07-27 00:15,50.0,0.325691908597946
2022-07-27 00:15,60.0,0.319691926240921
2022-07-27 00:15,100.0,0.308691918849945
2022-07-27 00:15,500.0,0.278691917657852
2022-07-27 00:20,5.0,0.311689555644989
2022-07-27 00:20,10.0,0.299689531326293
2022-07-27 00:20,30.0,0.27868953347206105
2022-07-27 00:20,50.0,0.27668955922126703
2022-07-27 00:20,60.0,0.271689534187316
2022-07-27 00:20,100.0,0.26668953895568803
2022-07-27 00:20,500.0,0.254689544439315
2022-07-27 00:25,5.0,0.37735545635223305
2022-07-27 00:25,10.0,0.30635544657707203
2022-07-27 00:25,30.0,0.292355448007583
2022-07-27 00:25,50.0,0.28935545682907104
2022-07-27 00:25,60.0,0.28735545277595503
2022-07-27 00:25,100.0,0.27735543251037603
2022-07-27 00:25,500.0,0.25335544347763
2022-07-27 00:30,5.0,0.356690317392349
2022-07-27 00:30,10.0,0.35269033908843905
2022-07-27 00:30,30.0,0.33169034123420704
2022-07-27 00:30,50.0,0.32969033718109103
2022-07-27 00:30,60.0,0.32969033718109103
2022-07-27 00:30,100.0,0.32169032096862704
2022-07-27 00:30,500.0,0.27469033002853305
2022-07-27 00:35,5.0,0.359023541212081
2022-07-27 00:35,10.0,0.34602352976799
2022-07-27 00:35,30.0,0.31602352857589705
2022-07-27 00:35,50.0,0.31402352452278104
2022-07-27 00:35,60.0,0.31302353739738403
2022-07-27 00:35,100.0,0.312023520469665
2022-07-27 00:35,500.0,0.272023528814315
2022-07-27 00:40,5.0,0.376690685749053
2022-07-27 00:40,10.0,0.37369069457054105
2022-07-27 00:40,30.0,0.36469069123268105
2022-07-27 00:40,50.0,0.36369067430496205
2022-07-27 00:40,60.0,0.36169070005416804
2022-07-27 00:40,100.0,0.35269069671630804
2022-07-27 00:40,500.0,0.27469068765640203
2022-07-27 00:45,5.0,0.461692959070205
2022-07-27 00:45,10.0,0.42969298362731906
2022-07-27 00:45,30.0,0.333692967891693
2022-07-27 00:45,50.0,0.326692968606948
2022-07-27 00:45,60.0,0.325692981481552
2022-07-27 00:45,100.0,0.323692977428436
2022-07-27 00:45,500.0,0.298692971467971
2022-07-27 00:50,5.0,0.31935310363769503
2022-07-27 00:50,10.0,0.30235311388969405
2022-07-27 00:50,30.0,0.293353110551834
2022-07-27 00:50,50.0,0.29035308957099903
2022-07-27 00:50,60.0,0.29035308957099903
2022-07-27 00:50,100.0,0.28935310244560203
2022-07-27 00:50,500.0,0.24535310268402102
2022-07-27 00:55,5.0,0.36202093958854603
2022-07-27 00:55,10.0,0.341020941734313
2022-07-27 00:55,30.0,0.299020946025848
2022-07-27 00:55,50.0,0.29702094197273204
2022-07-27 00:55,60.0,0.29402092099189703
2022-07-27 00:55,100.0,0.280020922422409
2022-07-27 00:55,500.0,0.25602093338966303
2022-07-27 01:00,5.0,0.416023343801498
2022-07-27 01:00,10.0,0.40202334523200906
2022-07-27 01:00,30.0,0.356023341417312
2022-07-27 01:00,50.0,0.35302335023880005
2022-07-27 01:00,60.0,0.35002332925796503
2022-07-27 01:00,100.0,0.34202334284782404
2022-07-27 01:00,500.0,0.280023336410522
2022-07-27 01:05,5.0,0.30568778514862005
2022-07-27 01:05,10.0,0.29268777370452803
2022-07-27 01:05,30.0,0.26368778944015503
2022-07-27 01:05,50.0,0.262687772512435
2022-07-27 01:05,60.0,0.262687772512435
2022-07-27 01:05,100.0,0.261687785387039
2022-07-27 01:05,500.0,0.23868778347969002
2022-07-27 01:10,5.0,0.346360027790069
2022-07-27 01:10,10.0,0.342360019683837
2022-07-27 01:10,30.0,0.333360016345977
2022-07-27 01:10,50.0,0.32036003470420804
2022-07-27 01:10,60.0,0.317360013723373
2022-07-27 01:10,100.0,0.30936002731323203
2022-07-27 01:10,500.0,0.293360024690628
2022-07-27 01:15,5.0,0.381691575050354
2022-07-27 01:15,10.0,0.36869156360626204
2022-07-27 01:15,30.0,0.33969157934188804
2022-07-27 01:15,50.0,0.332691580057144
2022-07-27 01:15,60.0,0.33169156312942505
2022-07-27 01:15,100.0,0.32469156384468
2022-07-27 01:15,500.0,0.26669156551361
2022-07-27 01:20,5.0,0.29535779356956404
2022-07-27 01:20,10.0,0.292357802391052
2022-07-27 01:20,30.0,0.283357799053192
2022-07-27 01:20,50.0,0.280357807874679
2022-07-27 01:20,60.0,0.27935779094696
2022-07-27 01:20,100.0,0.278357803821563
2022-07-27 01:20,500.0,0.269357800483703
2022-07-27 01:25,5.0,0.34568968415260304
2022-07-27 01:25,10.0,0.343689680099487
2022-07-27 01:25,30.0,0.29568967223167403
2022-07-27 01:25,50.0,0.293689668178558
2022-07-27 01:25,60.0,0.292689681053161
2022-07-27 01:25,100.0,0.28668966889381403
2022-07-27 01:25,500.0,0.25868967175483704
2022-07-27 01:30,5.0,0.39235532283782903
2022-07-27 01:30,10.0,0.389355331659317
2022-07-27 01:30,30.0,0.312355309724807
2022-07-27 01:30,50.0,0.294355332851409
2022-07-27 01:30,60.0,0.28935533761978105
2022-07-27 01:30,100.0,0.273355334997177
2022-07-27 01:30,500.0,0.253355324268341
2022-07-27 01:35,5.0,0.5076913237571711
2022-07-27 01:35,10.0,0.459691315889358
2022-07-27 01:35,30.0,0.36769130825996404
2022-07-27 01:35,50.0,0.36569130420684803
2022-07-27 01:35,60.0,0.364691317081451
2022-07-27 01:35,100.0,0.361691296100616
2022-07-27 01:35,500.0,0.286691308021545
2022-07-27 01:40,5.0,0.335689067840576
2022-07-27 01:40,10.0,0.32268905639648404
2022-07-27 01:40,30.0,0.29268905520439104
2022-07-27 01:40,50.0,0.287689059972763
2022-07-27 01:40,60.0,0.287689059972763
2022-07-27 01:40,100.0,0.285689055919647
2022-07-27 01:40,500.0,0.26668906211853
2022-07-27 01:45,5.0,0.30735552310943604
2022-07-27 01:45,10.0,0.304355531930923
2022-07-27 01:45,30.0,0.29735553264617903
2022-07-27 01:45,50.0,0.29635551571846
2022-07-27 01:45,60.0,0.295355528593063
2022-07-27 01:45,100.0,0.28835552930831904
2022-07-27 01:45,500.0,0.26135551929473805
2022-07-27 01:50,5.0,0.32135343551635703
2022-07-27 01:50,10.0,0.317353427410125
2022-07-27 01:50,30.0,0.276353418827056
2022-07-27 01:50,50.0,0.27435341477394104
2022-07-27 01:50,60.0,0.270353436470031
2022-07-27 01:50,100.0,0.261353433132171
2022-07-27 01:50,500.0,0.23735342919826502
2022-07-27 01:55,5.0,0.38202235102653503
2022-07-27 01:55,10.0,0.34602233767509405
2022-07-27 01:55,30.0,0.31702235341072005
2022-07-27 01:55,50.0,0.31402236223220803
2022-07-27 01:55,60.0,0.312022358179092
2022-07-27 01:55,100.0,0.300022363662719
2022-07-27 01:55,500.0,0.264022350311279
2022-07-27 02:00,5.0,0.367686569690704
2022-07-27 02:00,10.0,0.35168656706810003
2022-07-27 02:00,30.0,0.34268656373023904
2022-07-27 02:00,50.0,0.339686572551727
2022-07-27 02:00,60.0,0.338686555624008
2022-07-27 02:00,100.0,0.33368656039237904
2022-07-27 02:00,500.0,0.23468656837940202
2022-07-27 02:05,5.0,0.377357810735702
2022-07-27 02:05,10.0,0.37335780262947005
2022-07-27 02:05,30.0,0.36435779929161005
2022-07-27 02:05,50.0,0.36435779929161005
2022-07-27 02:05,60.0,0.359357804059982
2022-07-27 02:05,100.0,0.327357798814773
2022-07-27 02:05,500.0,0.301357805728912
2022-07-27 02:10,5.0,0.31235522031784
2022-07-27 02:10,10.0,0.294355243444442
2022-07-27 02:10,30.0,0.280355215072631
2022-07-27 02:10,50.0,0.279355227947235
2022-07-27 02:10,60.0,0.279355227947235
2022-07-27 02:10,100.0,0.27835524082183805
2022-07-27 02:10,500.0,0.265355229377746
2022-07-27 02:15,5.0,0.33002194762229903
2022-07-27 02:15,10.0,0.326021969318389
2022-07-27 02:15,30.0,0.28502196073532104
2022-07-27 02:15,50.0,0.28302195668220503
2022-07-27 02:15,60.0,0.28302195668220503
2022-07-27 02:15,100.0,0.281021952629089
2022-07-27 02:15,500.0,0.260021954774856
2022-07-27 02:20,5.0,0.412355750799179
2022-07-27 02:20,10.0,0.38735574483871404
2022-07-27 02:20,30.0,0.28935575485229403
2022-07-27 02:20,50.0,0.28835573792457503
2022-07-27 02:20,60.0,0.28835573792457503
2022-07-27 02:20,100.0,0.286355733871459
2022-07-27 02:20,500.0,0.26935574412345803
2022-07-27 02:25,5.0,0.43035650253295904
2022-07-27 02:25,10.0,0.42135649919509804
2022-07-27 02:25,30.0,0.38335651159286505
2022-07-27 02:25,50.0,0.37335649132728504
2022-07-27 02:25,60.0,0.369356513023376
2022-07-27 02:25,100.0,0.36235651373863204
2022-07-27 02:25,500.0,0.27735650539398105
2022-07-27 02:30,5.0,0.371353060007095
2022-07-27 02:30,10.0,0.335353076457977
2022-07-27 02:30,30.0,0.306353062391281
2022-07-27 02:30,50.0,0.30135306715965204
2022-07-27 02:30,60.0,0.30035305023193304
2022-07-27 02:30,100.0,0.29935306310653603
2022-07-27 02:30,500.0,0.24135306477546603
2022-07-27 02:35,5.0,0.42602166533470104
2022-07-27 02:35,10.0,0.37702167034149103
2022-07-27 02:35,30.0,0.362021684646606
2022-07-27 02:35,50.0,0.36002168059349005
2022-07-27 02:35,60.0,0.353021681308746
2022-07-27 02:35,100.0,0.33202168345451305
2022-07-27 02:35,500.0,0.268021672964096
2022-07-27 02:40,5.0,0.33801695704460105
2022-07-27 02:40,10.0,0.3210169672966
2022-07-27 02:40,30.0,0.30701696872711104
2022-07-27 02:40,50.0,0.304016977548599
2022-07-27 02:40,60.0,0.301016956567764
2022-07-27 02:40,100.0,0.293016970157623
2022-07-27 02:40,500.0,0.216016963124275
2022-07-27 02:45,5.0,0.30501803755760104
2022-07-27 02:45,10.0,0.293018043041229
2022-07-27 02:45,30.0,0.28401803970336903
2022-07-27 02:45,50.0,0.28301802277565
2022-07-27 02:45,60.0,0.28301802277565
2022-07-27 02:45,100.0,0.27601802349090504
2022-07-27 02:45,500.0,0.24401803314685802
2022-07-27 02:50,5.0,0.28268498182296703
2022-07-27 02:50,10.0,0.279684990644454
2022-07-27 02:50,30.0,0.27268499135971
2022-07-27 02:50,50.0,0.271684974431991
2022-07-27 02:50,60.0,0.271684974431991
2022-07-27 02:50,100.0,0.267684966325759
2022-07-27 02:50,500.0,0.250684976577758
2022-07-27 02:55,5.0,0.386020392179489
2022-07-27 02:55,10.0,0.374020367860794
2022-07-27 02:55,30.0,0.365020364522933
2022-07-27 02:55,50.0,0.36202037334442105
2022-07-27 02:55,60.0,0.36002036929130504
2022-07-27 02:55,100.0,0.35102036595344505
2022-07-27 02:55,500.0,0.276020377874374
2022-07-27 03:00,5.0,0.330018192529678
2022-07-27 03:00,10.0,0.32701817154884305
2022-07-27 03:00,30.0,0.318018168210983
2022-07-27 03:00,50.0,0.31701818108558605
2022-07-27 03:00,60.0,0.31601816415786704
2022-07-27 03:00,100.0,0.31401818990707403
2022-07-27 03:00,500.0,0.264018177986145
2022-07-27 03:05,5.0,0.412348717451095
2022-07-27 03:05,10.0,0.37834870815277105
2022-07-27 03:05,30.0,0.26134872436523404
2022-07-27 03:05,50.0,0.258348703384399
2022-07-27 03:05,60.0,0.25434872508049
2022-07-27 03:05,100.0,0.25034871697425803
2022-07-27 03:05,500.0,0.23334871232509602
2022-07-27 03:10,5.0,0.370350092649459
2022-07-27 03:10,10.0,0.36735010147094704
2022-07-27 03:10,30.0,0.34535008668899503
2022-07-27 03:10,50.0,0.344350099563598
2022-07-27 03:10,60.0,0.341350108385086
2022-07-27 03:10,100.0,0.333350092172622
2022-07-27 03:10,500.0,0.26135009527206404
2022-07-27 03:15,5.0,0.317348182201385
2022-07-27 03:15,10.0,0.30334818363189703
2022-07-27 03:15,30.0,0.274348199367523
2022-07-27 03:15,50.0,0.274348199367523
2022-07-27 03:15,60.0,0.273348182439804
2022-07-27 03:15,100.0,0.27134820818901
2022-07-27 03:15,500.0,0.24934819340705802
2022-07-27 03:20,5.0,0.364683091640472
2022-07-27 03:20,10.0,0.361683100461959
2022-07-27 03:20,30.0,0.34068310260772705
2022-07-27 03:20,50.0,0.34068310260772705
2022-07-27 03:20,60.0,0.33868309855461104
2022-07-27 03:20,100.0,0.331683099269866
2022-07-27 03:20,500.0,0.29068309068679804
2022-07-27 03:25,5.0,0.37601566314697205
2022-07-27 03:25,10.0,0.32701566815376204
2022-07-27 03:25,30.0,0.313015669584274
2022-07-27 03:25,50.0,0.310015678405761
2022-07-27 03:25,60.0,0.30801567435264504
2022-07-27 03:25,100.0,0.303015649318695
2022-07-27 03:25,500.0,0.28801566362380904
2022-07-27 03:30,5.0,0.30034494400024403
2022-07-27 03:30,10.0,0.297344952821731
2022-07-27 03:30,30.0,0.290344953536987
2022-07-27 03:30,50.0,0.287344962358474
2022-07-27 03:30,60.0,0.28434494137763905
2022-07-27 03:30,100.0,0.28134495019912703
2022-07-27 03:30,500.0,0.23734495043754503
2022-07-27 03:35,5.0,0.39434674382209706
2022-07-27 03:35,10.0,0.39134675264358504
2022-07-27 03:35,30.0,0.37234672904014504
2022-07-27 03:35,50.0,0.37234672904014504
2022-07-27 03:35,60.0,0.369346737861633
2022-07-27 03:35,100.0,0.35734674334526
2022-07-27 03:35,500.0,0.269346743822097
2022-07-27 03:40,5.0,0.29934605956077504
2022-07-27 03:40,10.0,0.286346048116683
2022-07-27 03:40,30.0,0.25734606385231
2022-07-27 03:40,50.0,0.254346072673797
2022-07-27 03:40,60.0,0.25334605574607805
2022-07-27 03:40,100.0,0.25134605169296204
2022-07-27 03:40,500.0,0.23334605991840301
2022-07-27 03:45,5.0,0.409347355365753
2022-07-27 03:45,10.0,0.38534733653068504
2022-07-27 03:45,30.0,0.287347346544265
2022-07-27 03:45,50.0,0.286347329616546
2022-07-27 03:45,60.0,0.286347329616546
2022-07-27 03:45,100.0,0.27934733033180204
2022-07-27 03:45,500.0,0.24934734404087003
2022-07-27 03:50,5.0,0.42701455950737
2022-07-27 03:50,10.0,0.40601453185081404
2022-07-27 03:50,30.0,0.364014536142349
2022-07-27 03:50,50.0,0.363014549016952
2022-07-27 03:50,60.0,0.362014532089233
2022-07-27 03:50,100.0,0.36001455783843905
2022-07-27 03:50,500.0,0.28001454472541804
2022-07-27 03:55,5.0,0.40367966890335005
2022-07-27 03:55,10.0,0.39067968726158103
2022-07-27 03:55,30.0,0.35167968273162803
2022-07-27 03:55,50.0,0.350679665803909
2022-07-27 03:55,60.0,0.348679661750793
2022-07-27 03:55,100.0,0.32467967271804804
2022-07-27 03:55,500.0,0.26667967438697804
2022-07-27 04:00,5.0,0.38701188564300504
2022-07-27 04:00,10.0,0.374011874198913
2022-07-27 04:00,30.0,0.313011884689331
2022-07-27 04:00,50.0,0.31101188063621504
2022-07-27 04:00,60.0,0.30401188135147
2022-07-27 04:00,100.0,0.287011891603469
2022-07-27 04:00,500.0,0.24001188576221402
2022-07-27 04:05,5.0,0.387679994106292
2022-07-27 04:05,10.0,0.339679986238479
2022-07-27 04:05,30.0,0.324680000543594
2022-07-27 04:05,50.0,0.324680000543594
2022-07-27 04:05,60.0,0.31768000125885004
2022-07-27 04:05,100.0,0.30568000674247703
2022-07-27 04:05,500.0,0.25067999958992004
2022-07-27 04:10,5.0,0.31734707951545704
2022-07-27 04:10,10.0,0.304347068071365
2022-07-27 04:10,30.0,0.275347083806991
2022-07-27 04:10,50.0,0.272347062826156
2022-07-27 04:10,60.0,0.271347075700759
2022-07-27 04:10,100.0,0.26834708452224704
2022-07-27 04:10,500.0,0.24134707450866702
2022-07-27 04:15,5.0,0.28734710812568603
2022-07-27 04:15,10.0,0.284347116947174
2022-07-27 04:15,30.0,0.27734711766242903
2022-07-27 04:15,50.0,0.27734711766242903
2022-07-27 04:15,60.0,0.276347130537033
2022-07-27 04:15,100.0,0.273347109556198
2022-07-27 04:15,500.0,0.249347120523452
2022-07-27 04:20,5.0,0.298013418912887
2022-07-27 04:20,10.0,0.286013424396514
2022-07-27 04:20,30.0,0.277013421058654
2022-07-27 04:20,50.0,0.26301342248916604
2022-07-27 04:20,60.0,0.257013410329818
2022-07-27 04:20,100.0,0.255013406276702
2022-07-27 04:20,500.0,0.244013413786888
2022-07-27 04:25,5.0,0.39068099856376604
2022-07-27 04:25,10.0,0.386680990457534
2022-07-27 04:25,30.0,0.377680987119674
2022-07-27 04:25,50.0,0.37468099594116205
2022-07-27 04:25,60.0,0.369681000709533
2022-07-27 04:25,100.0,0.34168100357055603
2022-07-27 04:25,500.0,0.27468100190162603
2022-07-27 04:30,5.0,0.317678272724151
2022-07-27 04:30,10.0,0.31367826461791903
2022-07-27 04:30,30.0,0.292678266763687
2022-07-27 04:30,50.0,0.290678262710571
2022-07-27 04:30,60.0,0.290678262710571
2022-07-27 04:30,100.0,0.28667825460433904
2022-07-27 04:30,500.0,0.22667826712131503
2022-07-27 04:35,5.0,0.37668132781982405
2022-07-27 04:35,10.0,0.36368134617805403
2022-07-27 04:35,30.0,0.35568132996559104
2022-07-27 04:35,50.0,0.35468134284019404
2022-07-27 04:35,60.0,0.350681334733963
2022-07-27 04:35,100.0,0.341681331396102
2022-07-27 04:35,500.0,0.290681332349777
2022-07-27 04:40,5.0,0.33401247859001104
2022-07-27 04:40,10.0,0.330012470483779
2022-07-27 04:40,30.0,0.309012472629547
2022-07-27 04:40,50.0,0.308012455701828
2022-07-27 04:40,60.0,0.30501246452331504
2022-07-27 04:40,100.0,0.288012474775314
2022-07-27 04:40,500.0,0.24001246690750103
2022-07-27 04:45,5.0,0.38568159937858504
2022-07-27 04:45,10.0,0.33768159151077204
2022-07-27 04:45,30.0,0.323681592941284
2022-07-27 04:45,50.0,0.322681605815887
2022-07-27 04:45,60.0,0.322681605815887
2022-07-27 04:45,100.0,0.321681588888168
2022-07-27 04:45,500.0,0.286681592464447
2022-07-27 04:50,5.0,0.46568062901496804
2022-07-27 04:50,10.0,0.441680639982223
2022-07-27 04:50,30.0,0.343680620193481
2022-07-27 04:50,50.0,0.325680613517761
2022-07-27 04:50,60.0,0.32068061828613204
2022-07-27 04:50,100.0,0.288680642843246
2022-07-27 04:50,500.0,0.266680628061294
2022-07-27 04:55,5.0,0.376680761575698
2022-07-27 04:55,10.0,0.374680757522583
2022-07-27 04:55,30.0,0.334680765867233
2022-07-27 04:55,50.0,0.33268076181411704
2022-07-27 04:55,60.0,0.32468074560165405
2022-07-27 04:55,100.0,0.306680768728256
2022-07-27 04:55,500.0,0.270680755376815
2022-07-27 05:00,5.0,0.33734780550003
2022-07-27 05:00,10.0,0.328347831964492
2022-07-27 05:00,30.0,0.309347808361053
2022-07-27 05:00,50.0,0.309347808361053
2022-07-27 05:00,60.0,0.30734783411026
2022-07-27 05:00,100.0,0.30234780907630904
2022-07-27 05:00,500.0,0.285347819328308
2022-07-27 05:05,5.0,0.36734580993652305
2022-07-27 05:05,10.0,0.35434582829475403
2022-07-27 05:05,30.0,0.311345815658569
2022-07-27 05:05,50.0,0.310345828533172
2022-07-27 05:05,60.0,0.310345828533172
2022-07-27 05:05,100.0,0.305345803499221
2022-07-27 05:05,500.0,0.253345817327499
2022-07-27 05:10,5.0,0.326346606016159
2022-07-27 05:10,10.0,0.32234659790992704
2022-07-27 05:10,30.0,0.300346612930297
2022-07-27 05:10,50.0,0.299346596002578
2022-07-27 05:10,60.0,0.299346596002578
2022-07-27 05:10,100.0,0.296346604824066
2022-07-27 05:10,500.0,0.261346608400344
2022-07-27 05:15,5.0,0.35568135976791304
2022-07-27 05:15,10.0,0.341681361198425
2022-07-27 05:15,30.0,0.300681352615356
2022-07-27 05:15,50.0,0.29668137431144703
2022-07-27 05:15,60.0,0.29668137431144703
2022-07-27 05:15,100.0,0.295681357383728
2022-07-27 05:15,500.0,0.290681362152099
2022-07-27 05:20,5.0,0.363347798585891
2022-07-27 05:20,10.0,0.34934780001640303
2022-07-27 05:20,30.0,0.32034778594970703
2022-07-27 05:20,50.0,0.32034778594970703
2022-07-27 05:20,60.0,0.31934779882431
2022-07-27 05:20,100.0,0.317347794771194
2022-07-27 05:20,500.0,0.289347797632217
2022-07-27 05:25,5.0,0.37468260526657104
2022-07-27 05:25,10.0,0.37268263101577703
2022-07-27 05:25,30.0,0.36568263173103305
2022-07-27 05:25,50.0,0.36468261480331404
2022-07-27 05:25,60.0,0.359682619571685
2022-07-27 05:25,100.0,0.349682629108428
2022-07-27 05:25,500.0,0.322682619094848
2022-07-27 05:30,5.0,0.32801324129104603
2022-07-27 05:30,10.0,0.315013259649276
2022-07-27 05:30,30.0,0.28601324558258
2022-07-27 05:30,50.0,0.285013258457183
2022-07-27 05:30,60.0,0.285013258457183
2022-07-27 05:30,100.0,0.284013241529464
2022-07-27 05:30,500.0,0.27201324701309204
2022-07-27 05:35,5.0,0.35201385617256103
2022-07-27 05:35,10.0,0.34301385283470104
2022-07-27 05:35,30.0,0.32501387596130304
2022-07-27 05:35,50.0,0.32401385903358404
2022-07-27 05:35,60.0,0.321013867855072
2022-07-27 05:35,100.0,0.29601386189460704
2022-07-27 05:35,500.0,0.28401386737823403
2022-07-27 05:40,5.0,0.35668128728866505
2022-07-27 05:40,10.0,0.35368129611015303
2022-07-27 05:40,30.0,0.34668129682540805
2022-07-27 05:40,50.0,0.33668130636215204
2022-07-27 05:40,60.0,0.333681285381317
2022-07-27 05:40,100.0,0.32668128609657204
2022-07-27 05:40,500.0,0.302681297063827
2022-07-27 05:45,5.0,0.369348049163818
2022-07-27 05:45,10.0,0.366348057985305
2022-07-27 05:45,30.0,0.348348051309585
2022-07-27 05:45,50.0,0.347348064184188
2022-07-27 05:45,60.0,0.34134805202484103
2022-07-27 05:45,100.0,0.33134806156158403
2022-07-27 05:45,500.0,0.297348052263259
2022-07-27 05:50,5.0,0.387012332677841
2022-07-27 05:50,10.0,0.35401234030723505
2022-07-27 05:50,30.0,0.26601234078407204
2022-07-27 05:50,50.0,0.26501235365867604
2022-07-27 05:50,60.0,0.26401233673095703
2022-07-27 05:50,100.0,0.258012354373931
2022-07-27 05:50,500.0,0.252012342214584
2022-07-27 05:55,5.0,0.43801322579383806
2022-07-27 05:55,10.0,0.39901322126388505
2022-07-27 05:55,30.0,0.31001323461532504
2022-07-27 05:55,50.0,0.306013226509094
2022-07-27 05:55,60.0,0.303013235330581
2022-07-27 05:55,100.0,0.288013219833374
2022-07-27 05:55,500.0,0.276013225317001
2022-07-27 06:00,5.0,0.33667993545532204
2022-07-27 06:00,10.0,0.312679916620254
2022-07-27 06:00,30.0,0.29767993092536904
2022-07-27 06:00,50.0,0.29667994379997203
2022-07-27 06:00,60.0,0.29667994379997203
2022-07-27 06:00,100.0,0.293679922819137
2022-07-27 06:00,500.0,0.27467992901802
2022-07-27 06:05,5.0,0.31367924809455805
2022-07-27 06:05,10.0,0.30367925763130105
2022-07-27 06:05,30.0,0.296679258346557
2022-07-27 06:05,50.0,0.290679275989532
2022-07-27 06:05,60.0,0.289679259061813
2022-07-27 06:05,100.0,0.28367927670478804
2022-07-27 06:05,500.0,0.25467926263809204
